month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,pending_listing_count,average_listing_price,total_listing_count
201911,36420,"oklahoma city, ok",41,250000,4862,55,1532,10,337838.4375,4872
201911,31140,"louisville/jefferson county, ky-in",42,244900,4047,52,1396,1912,318696.2887,5959
201911,32820,"memphis, tn-ms-ar",43,234900,3177,60,1116,2210,293366.1147,5387
201911,35380,"new orleans-metairie, la",44,284000,4512,73,1172,1698,395031.2542,6210
201911,40060,"richmond, va",45,315000,4240,56,1364,3168,370620.3209,7408
201911,39580,"raleigh, nc",46,359900,5100,63,1756,1591,442573.4023,6691
201911,15380,"buffalo-cheektowaga-niagara falls, ny",47,189900,1976,53,660,2330,258879.5501,4306
201911,25540,"hartford-west hartford-east hartford, ct",48,275000,5703,65,1268,9,337735.2212,5712
201911,13820,"birmingham-hoover, al",49,252463,3978,72,1108,1256,323653.0848,5234
201911,40380,"rochester, ny",50,202900,2108,50,860,217,268373.8784,2325
201910,35620,"new york-newark-jersey city, ny-nj-pa",1,552956,80704,67,20520,18053,1066956.704,98757
201910,31080,"los angeles-long beach-anaheim, ca",2,850024,23085,55,8948,13042,1935732.227,36127
201910,16980,"chicago-naperville-elgin, il-in-wi",3,315000,40068,50,15420,15814,449209.758,55882
201910,19100,"dallas-fort worth-arlington, tx",4,341996,23367,56.5,8796,10531,477819.4236,33898
201910,26420,"houston-the woodlands-sugar land, tx",5,309947.5,29277,63,9672,10453,440503.8808,39730
201910,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,299000,18557,60,6736,2225,428220.3297,20782
201910,47900,"washington-arlington-alexandria, dc-va-md-wv",7,479900,14907,42.5,7332,3154,696623.9534,18061
201910,33100,"miami-fort lauderdale-west palm beach, fl",8,400000,45793,93.5,11804,15221,938077.1218,61014
201910,12060,"atlanta-sandy springs-roswell, ga",9,321036,45571,54,17276,22319,423317.9068,67890
201910,14460,"boston-cambridge-newton, ma-nh",10,587450,11560,48,5112,2164,880905.1091,13724
201910,41860,"san francisco-oakland-hayward, ca",11,941950,6549,35,3896,4180,1496291.621,10729
201910,19820,"detroit-warren-dearborn, mi",12,239400,15957,45.5,6868,1479,323663.0986,17436
201910,38060,"phoenix-mesa-scottsdale, az",13,385900,12842,42.5,7116,9673,643476.3903,22515
201910,42660,"seattle-tacoma-bellevue, wa",14,587475,8530,43,4052,5190,832287.5613,13720
201910,33460,"minneapolis-st. paul-bloomington, mn-wi",15,339900,12286,43.5,5328,5462,448499.3926,17748
201910,40140,"riverside-san bernardino-ontario, ca",16,410000,15217,53,5892,7923,550043.394,23140
201910,45300,"tampa-st. petersburg-clearwater, fl",17,279900,13944,60,5364,8377,404963.5856,22321
201910,41740,"san diego-carlsbad, ca",18,715000,6398,43.5,3480,4038,1236006.713,10436
201910,41180,"st. louis, mo-il",19,224600,9325,65.5,3256,5053,305638.1096,14378
201910,19740,"denver-aurora-lakewood, co",20,495000,8835,43,4236,6321,656209.0004,15156
201910,12580,"baltimore-columbia-towson, md",21,325000,10103,53,3724,1104,418529.9208,11207
201910,38300,"pittsburgh, pa",22,197250,7329,66.5,2332,3751,295325.6332,11080
201910,38900,"portland-vancouver-hillsboro, or-wa",23,467450,8014,50.5,3132,277,589501.4486,8291
201910,16740,"charlotte-concord-gastonia, nc-sc",24,335249.5,8445,57,3668,4240,460254.311,12685
201910,36740,"orlando-kissimmee-sanford, fl",25,319900,9537,63,3656,5391,441467.1107,14928
201910,17460,"cleveland-elyria, oh",26,193700,6447,63,2412,3694,280609.5648,10141
201910,41700,"san antonio-new braunfels, tx",27,289900,10853,62.5,3780,4711,383228.3793,15564
201910,17140,"cincinnati, oh-ky-in",28,266500,5773,51,2604,4213,352058.9964,9986
201910,40900,"sacramento--roseville--arden-arcade, ca",29,488944,5662,49.5,2548,3593,660653.261,9255
201910,28140,"kansas city, mo-ks",30,299700,6860,56.5,2704,5064,372073.0613,11924
201910,18140,"columbus, oh",31,279900,4545,44.5,2384,2985,350119.6644,7530
201910,26900,"indianapolis-carmel-anderson, in",32,260000,6352,55.5,2644,4019,331277.4769,10371
201910,29820,"las vegas-henderson-paradise, nv",33,319949.5,9116,49,3784,1383,475109.5898,10499
201910,12420,"austin-round rock, tx",34,357374.5,7897,59,2936,2959,553099.9004,10856
201910,34980,"nashville-davidson--murfreesboro--franklin, tn",35,369900,7896,37,4208,2524,545378.76,10420
201910,41940,"san jose-sunnyvale-santa clara, ca",36,1109500,2073,41.5,1204,1358,1696148.405,3431
201910,47260,"virginia beach-norfolk-newport news, va-nc",37,299900,9524,61.5,3000,505,386915.1698,10029
201910,33340,"milwaukee-waukesha-west allis, wi",38,288900,3370,48,1532,1805,382364.9954,5175
201910,39300,"providence-warwick, ri-ma",39,377000,5058,52,2028,2527,569313.1815,7585
201910,27260,"jacksonville, fl",40,309900,8971,70,3064,4771,443337.2522,13742
201910,36420,"oklahoma city, ok",41,253250,4929,52.5,1736,6,336829.8128,4935
201910,31140,"louisville/jefferson county, ky-in",42,252450,4215,47,1864,2110,326780.2327,6325
201910,32820,"memphis, tn-ms-ar",43,231458,3221,57,1312,2331,290943.9189,5552
201910,35380,"new orleans-metairie, la",44,284450,4617,72,1312,1866,394094.5832,6483
201910,40060,"richmond, va",45,319475,4512,53,1928,3314,374456.2669,7826
201910,39580,"raleigh, nc",46,365000,5294,60,2016,1679,443849.2941,6973
201910,15380,"buffalo-cheektowaga-niagara falls, ny",47,199900,2164,45,932,69,270285.3181,2233
201910,25540,"hartford-west hartford-east hartford, ct",48,279900,6174,63.5,1556,6,340260.0609,6180
201910,13820,"birmingham-hoover, al",49,255450,4221,66.5,1324,1346,325587.8811,5567
201910,40380,"rochester, ny",50,202500,2340,44,1116,218,271384.1279,2558
201909,35620,"new york-newark-jersey city, ny-nj-pa",1,550585.7143,82760,71,27512,18040,1039326.434,100800
201909,31080,"los angeles-long beach-anaheim, ca",2,849949.5,24555,52,11728,14205,1904222.632,38760
201909,16980,"chicago-naperville-elgin, il-in-wi",3,322377.5,41066,49,18556,16919,454446.5199,57985
201909,19100,"dallas-fort worth-arlington, tx",4,343915.5,23891,56,9544,11094,477602.6588,34985
201909,26420,"houston-the woodlands-sugar land, tx",5,310000,30279,59,9820,10915,441413.0489,41194
201909,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,297000,18797,63,7084,2156,421202.6247,20953
201909,47900,"washington-arlington-alexandria, dc-va-md-wv",7,475450,15093,44,8380,3006,686107.4996,18099
201909,33100,"miami-fort lauderdale-west palm beach, fl",8,400000,45620,98.5,11176,15580,929231.7932,61200
201909,12060,"atlanta-sandy springs-roswell, ga",9,321472,46899,55,19464,23307,425474.511,70206
201909,14460,"boston-cambridge-newton, ma-nh",10,581421.4286,11667,51,6852,9122,870673.6298,20789
201909,41860,"san francisco-oakland-hayward, ca",11,935658.2857,6628,32.5,4988,3876,1471877.429,10504
201909,19820,"detroit-warren-dearborn, mi",12,241950,16649,46,7984,2214,325714.8431,18863
201909,38060,"phoenix-mesa-scottsdale, az",13,388771.4286,12166,45,6672,9926,636865.3588,22092
201909,42660,"seattle-tacoma-bellevue, wa",14,599000,8167,42.5,4928,5200,846293.8773,13367
201909,33460,"minneapolis-st. paul-bloomington, mn-wi",15,339900,12494,42.5,6724,6001,450450.285,18495
201909,40140,"riverside-san bernardino-ontario, ca",16,409950,15627,55.5,6328,8468,548075.7998,24095
201909,45300,"tampa-st. petersburg-clearwater, fl",17,279900,13940,60,5324,8452,402120.0401,22392
201909,41740,"san diego-carlsbad, ca",18,724566.4286,6740,42,3520,4201,1219189.032,10941
201909,41180,"st. louis, mo-il",19,225400,9280,65,3772,5191,311354.6594,14471
201909,19740,"denver-aurora-lakewood, co",20,497000,9169,42.5,5360,6680,654647.7983,15849
201909,12580,"baltimore-columbia-towson, md",21,329350,10222,54.5,3956,1026,422106.9241,11248
201909,38300,"pittsburgh, pa",22,199900,7375,64,2612,3871,295899.1367,11246
201909,38900,"portland-vancouver-hillsboro, or-wa",23,469925,8625,49,3972,299,594091.9848,8924
201909,16740,"charlotte-concord-gastonia, nc-sc",24,339950,8471,56,3628,4496,466147.2271,12967
201909,36740,"orlando-kissimmee-sanford, fl",25,320175,9499,65.5,3760,5403,445979.7484,14902
201909,17460,"cleveland-elyria, oh",26,197950,6521,58.5,2572,3845,282415.0498,10366
201909,41700,"san antonio-new braunfels, tx",27,290715.5,12054,66,3668,7346,387084.806,19400
201909,17140,"cincinnati, oh-ky-in",28,271985,5834,49.5,2808,4366,356330.1456,10200
201909,40900,"sacramento--roseville--arden-arcade, ca",29,494500,6009,45,3064,3828,661883.1899,9837
201909,28140,"kansas city, mo-ks",30,299999.5,6877,54,3128,2060,373701.4179,8937
201909,18140,"columbus, oh",31,287000,4471,44,2544,3085,358604.0817,7556
201909,26900,"indianapolis-carmel-anderson, in",32,248456.4286,7708,55,2976,5630,323150.3345,13338
201909,29820,"las vegas-henderson-paradise, nv",33,319999.5,9299,49,3628,1474,477293.7924,10773
201909,12420,"austin-round rock, tx",34,355950,8410,59.5,3188,5397,552679.985,13807
201909,34980,"nashville-davidson--murfreesboro--franklin, tn",35,373100,7866,37,4244,2659,547151.8021,10525
201909,41940,"san jose-sunnyvale-santa clara, ca",36,1138500,2244,41.5,1276,1285,1690915.478,3529
201909,47260,"virginia beach-norfolk-newport news, va-nc",37,299907.1429,9907,60,3172,511,387815.9072,10418
201909,33340,"milwaukee-waukesha-west allis, wi",38,299949.5,3414,45,1740,3383,397708.5682,6797
201909,39300,"providence-warwick, ri-ma",39,377000,5133,54.5,2420,3480,566274.3823,8613
201909,27260,"jacksonville, fl",40,309900,8952,70.5,3068,4927,444177.7779,13879
201909,36420,"oklahoma city, ok",41,250071.4286,4992,51,1792,6,339263.7831,4998
201909,31140,"louisville/jefferson county, ky-in",42,259900,4152,45.5,2100,2233,333604.2296,6385
201909,32820,"memphis, tn-ms-ar",43,234950,3384,59,1316,3596,292782.2809,6980
201909,35380,"new orleans-metairie, la",44,289500,4764,73.5,1600,3146,397185.3333,7910
201909,40060,"richmond, va",45,320000,4438,56,1976,3338,375826.2473,7776
201909,39580,"raleigh, nc",46,370437.5,5274,57,2176,1758,445687.8289,7032
201909,15380,"buffalo-cheektowaga-niagara falls, ny",47,199988.5,2179,43,1180,68,273755.0661,2247
201909,25540,"hartford-west hartford-east hartford, ct",48,279064.2857,6311,64,1764,28,342683.1062,6339
201909,13820,"birmingham-hoover, al",49,253400,4285,63.5,1540,1452,324175.0374,5737
201909,40380,"rochester, ny",50,208400,2368,42,1252,238,268792.0012,2606
201908,35620,"new york-newark-jersey city, ny-nj-pa",1,554985.7143,83759,71,25488,12897,1044181.432,96656
201908,31080,"los angeles-long beach-anaheim, ca",2,821428.1429,23645,48,11112,13817,1759484.278,37462
201908,16980,"chicago-naperville-elgin, il-in-wi",3,327596.7143,40703,46,18596,18735,461144.7744,59438
201908,19100,"dallas-fort worth-arlington, tx",4,347761.8571,24280,50,10212,12133,481086.3625,36413
201908,26420,"houston-the woodlands-sugar land, tx",5,312857.1429,30911,56,10784,11981,443362.028,42892
201908,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,289285.7143,19741,60,7144,2573,409866.245,22314
201908,47900,"washington-arlington-alexandria, dc-va-md-wv",7,475000,15231,45,8088,3159,678119.9561,18390
201908,33100,"miami-fort lauderdale-west palm beach, fl",8,405657.1429,46241,98,10852,16472,924459.0507,62713
201908,12060,"atlanta-sandy springs-roswell, ga",9,324772.5714,47038,53,19256,24712,428887.5918,71750
201908,14460,"boston-cambridge-newton, ma-nh",10,591371.4286,11278,52,6148,5214,889916.7087,16492
201908,41860,"san francisco-oakland-hayward, ca",11,916602.2857,6476,36,4680,4011,1488007.931,10487
201908,19820,"detroit-warren-dearborn, mi",12,253137.1429,15983,39,7972,2098,338635.0754,18081
201908,38060,"phoenix-mesa-scottsdale, az",13,389671.4286,12254,51,6008,10521,634189.6128,22775
201908,42660,"seattle-tacoma-bellevue, wa",14,599542.8571,8185,41,5056,5574,848851.9381,13759
201908,33460,"minneapolis-st. paul-bloomington, mn-wi",15,345614.2857,12188,41,6672,6710,454873.3105,18898
201908,40140,"riverside-san bernardino-ontario, ca",16,415142.8571,15706,55,6344,8737,553517.6904,24443
201908,45300,"tampa-st. petersburg-clearwater, fl",17,279951.4286,14035,60,5284,9026,402852.4469,23061
201908,41740,"san diego-carlsbad, ca",18,721571.4286,6905,42,3824,4388,1187499.163,11293
201908,41180,"st. louis, mo-il",19,228185.7143,9116,57,3696,5588,313566.2808,14704
201908,19740,"denver-aurora-lakewood, co",20,499542.8571,9238,42,5344,6871,656668.0275,16109
201908,12580,"baltimore-columbia-towson, md",21,332728.5714,10341,56,3916,1098,426497.6817,11439
201908,38300,"pittsburgh, pa",22,199900,7355,60,2656,4311,299526.462,11666
201908,38900,"portland-vancouver-hillsboro, or-wa",23,472757.1429,8722,46,4148,302,595882.7249,9024
201908,16740,"charlotte-concord-gastonia, nc-sc",24,345551.4286,8533,52,3736,4814,451968.4475,13347
201908,36740,"orlando-kissimmee-sanford, fl",25,322435.7143,9607,60,3604,5933,449491.4747,15540
201908,17460,"cleveland-elyria, oh",26,201100,6418,54,2684,4204,287943.5889,10622
201908,41700,"san antonio-new braunfels, tx",27,297422.8571,11582,57,3780,6404,397284.7171,17986
201908,17140,"cincinnati, oh-ky-in",28,277808.5714,5775,49,2900,4638,361656.1773,10413
201908,40900,"sacramento--roseville--arden-arcade, ca",29,497285.7143,5999,43,3088,3976,659144.6343,9975
201908,28140,"kansas city, mo-ks",30,305657.1429,6753,51,3148,1686,376732.2418,8439
201908,18140,"columbus, oh",31,299285.7143,4355,42,2660,3300,371710.4195,7655
201908,26900,"indianapolis-carmel-anderson, in",32,267951.4286,7136,49,2972,4759,349103.0301,11895
201908,29820,"las vegas-henderson-paradise, nv",33,322857.1429,9463,49,3692,1543,478097.3682,11006
201908,12420,"austin-round rock, tx",34,361528.5714,8516,52,3336,4421,560416.8141,12937
201908,34980,"nashville-davidson--murfreesboro--franklin, tn",35,374842.8571,7896,37,4308,2769,548466.5045,10665
201908,41940,"san jose-sunnyvale-santa clara, ca",36,1116714.286,2278,42,1240,1377,1678040.901,3655
201908,47260,"virginia beach-norfolk-newport news, va-nc",37,299957.1429,10331,58,3320,523,387618.7021,10854
201908,33340,"milwaukee-waukesha-west allis, wi",38,324513.8571,3163,38,1700,2823,420855.0079,5986
201908,39300,"providence-warwick, ri-ma",39,382428.5714,5083,56,2220,3047,575892.1852,8130
201908,27260,"jacksonville, fl",40,312808.5714,9053,70,3188,5358,445342.1111,14411
201908,36420,"oklahoma city, ok",41,250571.4286,5071,51,1924,9,339604.1137,5080
201908,31140,"louisville/jefferson county, ky-in",42,268471.4286,4139,45,2060,2390,348492.0218,6529
201908,32820,"memphis, tn-ms-ar",43,237671.4286,3335,54,1396,2835,294191.0655,6170
201908,35380,"new orleans-metairie, la",44,290000,4741,70,1608,2634,401762.8078,7375
201908,40060,"richmond, va",45,325142.8571,4353,51,1908,3566,378520.2553,7919
201908,39580,"raleigh, nc",46,373242.8571,5186,58,2152,1845,450141.483,7031
201908,15380,"buffalo-cheektowaga-niagara falls, ny",47,211371.4286,2100,39,1204,73,280650.9191,2173
201908,25540,"hartford-west hartford-east hartford, ct",48,279514.2857,6393,63,1780,15,343362.2879,6408
201908,13820,"birmingham-hoover, al",49,256900,4324,58,1544,1580,327822.9031,5904
201908,40380,"rochester, ny",50,219957.1429,2325,41,1292,230,274916.4858,2555
201907,35620,"new york-newark-jersey city, ny-nj-pa",1,559500,84704,63.5,22328,8593,1067444.852,93297
201907,31080,"los angeles-long beach-anaheim, ca",2,799999,22746,46.5,11064,12572,1659611.96,35318
201907,16980,"chicago-naperville-elgin, il-in-wi",3,332450,39893,44,18756,20386,470148.8049,60279
201907,19100,"dallas-fort worth-arlington, tx",4,353450,24406,49,10800,13112,493619.6054,37518
201907,26420,"houston-the woodlands-sugar land, tx",5,318052,31439,52.5,11540,12626,446668.3939,44065
201907,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,287000,20590,58.5,7432,3422,406910.3524,24012
201907,47900,"washington-arlington-alexandria, dc-va-md-wv",7,475000,15531,42.5,8368,3567,674793.5478,19098
201907,33100,"miami-fort lauderdale-west palm beach, fl",8,409950,47020,96,10772,17244,926691.4723,64264
201907,12060,"atlanta-sandy springs-roswell, ga",9,329430,46781,51.5,19140,26104,436065.6848,72885
201907,14460,"boston-cambridge-newton, ma-nh",10,599900,11104,49,5192,2206,909512.1843,13310
201907,41860,"san francisco-oakland-hayward, ca",11,914695,6385,35,4388,4155,1491218.234,10540
201907,19820,"detroit-warren-dearborn, mi",12,262245,15121,36,8264,1681,348362.3124,16802
201907,38060,"phoenix-mesa-scottsdale, az",13,386000,13099,55,5768,10849,631120.741,23948
201907,42660,"seattle-tacoma-bellevue, wa",14,604944,7912,37.5,5204,5800,857043.8099,13712
201907,33460,"minneapolis-st. paul-bloomington, mn-wi",15,349950,11869,38,6664,7187,461460.1341,19056
201907,40140,"riverside-san bernardino-ontario, ca",16,419000,15719,53.5,6428,8703,560340.3318,24422
201907,45300,"tampa-st. petersburg-clearwater, fl",17,282745,14175,58,5532,9513,405293.5322,23688
201907,41740,"san diego-carlsbad, ca",18,717000,7024,41,4008,4499,1197639.219,11523
201907,41180,"st. louis, mo-il",19,229990,8977,58,3800,5969,316630.8213,14946
201907,19740,"denver-aurora-lakewood, co",20,500000,9301,36,5316,7030,660234.4713,16331
201907,12580,"baltimore-columbia-towson, md",21,339500,10536,51,4116,1254,432200.537,11790
201907,38300,"pittsburgh, pa",22,199900,7355,59.5,2668,4580,302104.4676,11935
201907,38900,"portland-vancouver-hillsboro, or-wa",23,474950,8697,41,4368,314,596955.6338,9011
201907,16740,"charlotte-concord-gastonia, nc-sc",24,349950,8605,51,4004,4981,459288.7516,13586
201907,36740,"orlando-kissimmee-sanford, fl",25,323000,9815,58.5,3720,6289,452214.6353,16104
201907,17460,"cleveland-elyria, oh",26,207000,6207,54.5,2776,4436,291030.0267,10643
201907,41700,"san antonio-new braunfels, tx",27,306245,10787,53.5,4284,5611,406214.8824,16398
201907,17140,"cincinnati, oh-ky-in",28,286950,5641,49,2804,4872,369270.9474,10513
201907,40900,"sacramento--roseville--arden-arcade, ca",29,499000,5946,41.5,3460,4070,655754.769,10016
201907,28140,"kansas city, mo-ks",30,312450,6618,50,3340,1381,382380.3793,7999
201907,18140,"columbus, oh",31,317450,4155,40.5,2688,3448,386512.6865,7603
201907,26900,"indianapolis-carmel-anderson, in",32,291850,5736,48.5,2964,4570,378327.8762,10306
201907,29820,"las vegas-henderson-paradise, nv",33,324900,9661,46,4048,1583,476553.8498,11244
201907,12420,"austin-round rock, tx",34,365000,8505,49.5,3644,3451,565478.0612,11956
201907,34980,"nashville-davidson--murfreesboro--franklin, tn",35,375500,7917,36.5,4368,2831,548573.5967,10748
201907,41940,"san jose-sunnyvale-santa clara, ca",36,1129950,2370,38,1412,1420,1647058.752,3790
201907,47260,"virginia beach-norfolk-newport news, va-nc",37,301542.5,10700,56,3500,544,387384.3396,11244
